text,topic
"El nombre de las islas en el idioma palauano, Belau, probablemente se deriva de la palabra del palauano «beluu» que significa «aldea», o de la palabra «aibebelau» que significa «respuesta indirecta», en alusión a un mito de la creación.
",<200 https://es.wikipedia.org/wiki/Palaos>
"El nombre «Palau» entró en el idioma inglés derivado del español «Los Palaos», para designar al Palau alemán. El nombre arcaico en inglés para esas islas era «Pellew Islands» (islas Pellew).
",<200 https://es.wikipedia.org/wiki/Palaos>
"Sus primeros habitantes pertenecían a la importante ola migratoria austronesia. Esta se inició hacia el 5000 a. C. desde el este de Asia y las islas Filipinas hacia Nueva Guinea y el archipiélago Bismarck. Se supone que desde ahí viajaron a las islas Palaos entre el 4000 y el 3000 a. C.[7]​[8]​
",<200 https://es.wikipedia.org/wiki/Palaos>
"Se considera que el archipiélago está habitado desde una fecha entre el IV milenio y el V milenio a. C.[9]​[10]​ Los restos arqueológicos más antiguos son fragmentos de alfarería y restos de ritos funerarios pertenecientes a la cultura lapita, cuya datación no supera el 1000 a. C. La construcción de los grandes bancales del interior de las isla no superarían el periodo comprendido entre el 100 y el 200;a. C.[11]​Dentro de sus huellas se encuentran varias ruinas de piedra y monolitos en Ngarchelong.[12]​
",<200 https://es.wikipedia.org/wiki/Palaos>
"Se cree que el primer explorador europeo en avistar las islas fue el español Gonzalo Gómez de Espinosa en 1522, a bordo de la nao Trinidad, durante la expedición de Magallanes-Elcano.[13]​ Más tarde sería visitada por Ruy López de Villalobos en 1543.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Tras la conquista de las Filipinas en 1565 por el Imperio español, el archipiélago de Palaos perteneció a la Capitanía General de Filipinas, creada en 1574, que administraba el Imperio español en Asia y Oceanía.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Sin embargo, la presencia española solo comenzó a expresarse con la evangelización, iniciada a finales del siglo XVII, y su dominio empezó a delinearse en el siglo XVIII.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Los primeros encuentros fueron con balleneros y comerciantes, que utilizaban las islas como escalas en sus viajes. Desde esos primeros contactos, pero sobre todo a partir del siglo XIX, las enfermedades traídas en los barcos provenientes de Europa, en particular viruela, gripe y lepra,[14]​ diezmaron a la población de la isla, lo mismo que el uso de armas de fuego para resolver las diferencias tribales.[15]​ Se calcula que la población indígena pasó de 50 000 habitantes antes de entrar en contacto con los europeos, a un total no superior a los 3700 a principios del siglo XX.[16]​
",<200 https://es.wikipedia.org/wiki/Palaos>
"El territorio que actualmente conforma Sudán del Sur fue parte del Sudán Anglo-Egipcio y después, de la República de Sudán desde su independencia en 1956. Sudán del Sur, habitada por múltiples etnias nilóticas principalmente cristianas y animistas, quedó bajo el dominio del sector norsudanés, de predominancia árabe y musulmana. En septiembre de 1983, el entonces presidente de Sudán, Yaafar Mohammed Numeiri, creó un estado federal que incluía tres estados federados en Sudán del Sur, pero más tarde los disolvió, lo que desdencadenó el inicio de la segunda guerra civil entre las tropas sudanesas y el secesionista Ejército de Liberación del Pueblo de Sudán. El gobierno sudanés permitió la autonomía de la región tras un acuerdo de paz firmado el 9 de enero de 2005 en la ciudad keniana de Naivasha.[8]​
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"En virtud de este acuerdo, Sudán del Sur se convirtió en una región autónoma de Sudán con su propio gobierno y una Constitución interina, aprobada el 5 de diciembre de 2005,[9]​ que definió la celebración de un referendo de independencia entre el 9 y el 15 de enero de 2011.[10]​ El 7 de febrero de 2011 se hicieron públicos los resultados oficiales, que arrojaron un apoyo del 98,83 % a los partidarios de la independencia, la cual fue proclamada el 9 de julio de 2011.[11]​ Sudán del Sur se convirtió así en el estado soberano más joven del mundo, condición que aún ostenta en la actualidad.[12]​[13]​
En marzo de 2015, Sudán del Sur ingresó como el miembro 134 del G-77. Sudán del Sur ha sufrido violencia étnica y ha estado en una guerra civil desde 2013; y a partir de 2017, tenía la puntuación más alta en el Índice de Estados Frágiles (antes, el Índice de Estados Fallidos), superando a Somalia.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"Hay poca documentación de la historia del actual territorio de Sudán del Sur hasta el comienzo del dominio egipcio en el norte en la década de 1820 y la posterior ampliación de capturas de esclavos en el sur. La información antes de esa época se basa en gran medida en la historia oral. Según estas tradiciones, pueblos nilóticos como los dinka, nuer, shilluk y otros, entraron por primera vez a Sudán del Sur en algún momento antes del siglo X. Durante el período comprendido entre el siglo XV hasta el siglo XIX, las migraciones tribales, en gran parte de la zona de Bahr al Ghazal (Río de la Gacela), reunieron a estos pueblos en su ubicación actual. El pueblo azande (no nilótico) entró en Sudán del Sur durante el siglo XVI, habitando en el estado más grande de la región. En el siglo XVIII, el pueblo avungara entró y rápidamente impuso su autoridad sobre los azande.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"Durante siglos, las barreras geográficas impidieron el avance del Islam hacia el sur del Sudán, manteniendo el dominio avungara y el patrimonio social y cultural de las diversas etnias que habitaron el actual Sudán del Sur. Intentos de colonización por parte de franceses y belgas fueron repelidos por guerrillas avungara y azandes. Recién a fines del siglo XIX, la llegada de británicos y egipcios rompería esta independencia de las tribus sursudanesas.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"Egipto, en ese entonces un estado vasallo del Imperio otomano (que progresivamente iba basculando hacia la órbita británica), dominaba el territorio del actual Sudán desde 1821 y realizó su primer intento expansionista al sur cuando en la década de 1870, el jedive Ismail Pasha crea la provincia de Ecuatoria. El primer gobernador nombrado por parte de Egipto (ya controlado por los británicos, aunque formalmente independiente) fue el británico Samuel Baker en 1869, seguido por Charles George Gordon en 1874 y de Emin Pasha en 1878. La rebelión de los años 1880 en Egipto contra la fuerte influencia europea, desestabilizó la provincia naciente y Ecuatoria dejó de existir como un puesto de avanzada de Egipto en 1889. De esa época, algunos asentamientos permanecieron, como Lado, Gondokoro, Dufile y Wadelai.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"La rebelión mahdista de Muhammad Ahmad extendió su influencia desde Sudán al sur, pero tras la muerte de dicho líder, no pudieron mantenerse cohesionadas y fueron derrotadas por las fuerzas anglo-egipcias, quienes finalmente establecieron su dominio formando el condominio del Sudán Anglo-Egipcio en 1899, incorporando la antigua Ecuatoria. En 1894, en tanto, colonizadores belgas habían formado el Territorio de Lado, un exclave del Estado Libre del Congo. A la muerte del rey Leopoldo II de Bélgica, el territorio pasó a manos británicas que lo incorporaron al Sudán, pero dos años después cedieron su parte meridional a Uganda.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"Pese a formar una única entidad, el Sudán Anglo-Egipcio fue administrado como dos territorios diferentes: mientras el sector norte era predominantemente musulmán y hablante del árabe, en el sur animista se fomentaba el uso del inglés. Tras la independencia egipcia, los reyes de Egipto exigieron la incorporación del Sudán en su totalidad bajo su dominio, lo cual fue rechazado por el Reino Unido. La incapacidad de los egipcios de recuperar el Sudán despertó tanto los sentimientos revolucionarios en Egipto como los independentistas en Sudán. Ante la inminencia de cambios, el Reino Unido decidió modificar el estatus del Sudán, para lo cual convocó una Conferencia en Yuba en 1948. Aunque la idea original de los europeos era incorporar el sur del Sudán a su protectorado en Uganda, finalmente se decidió acabar con el régimen diferenciado y tener una colonia unificada, pese a las protestas de los sectores del sur. En 1953, finalmente, británicos y egipcios aceptaron dar la independencia al territorio conjunto y formar en 1956 una República del Sudán con capital en Jartum y de carácter unitario.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"Las tensiones entre ambos sectores etno-territoriales bajo un único gobierno no tardaron en aflorar y en 1955, soldados del sur protagonizaron motines que derivarían en la Primera Guerra Civil Sudanesa. El conflicto, que enfrentó al gobierno central con el Movimiento de Liberación del Sur de Sudán, solo terminó en 1972 con la firma de un protocolo de paz en Adís Abeba que permitiría la creación de un gobierno autónomo en Sudán del Sur. El acuerdo significó una década de paz, hasta que el presidente sudanés Yaafar al-Numeiry anunciara el establecimiento de un estado islámico y la aplicación de la sharia en todo el país, lo que provocaría el estallido de la Segunda Guerra Civil Sudanesa.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"Tras años de enfrentamiento, el conflicto terminó oficialmente con la firma de un acuerdo de paz en enero de 2005 entre el gobierno de Sudán y el Ejército de Liberación del Pueblo de Sudán (ELPS). El acuerdo restableció el gobierno autónomo sursudanés hasta por seis años, tras lo cual se realizaría un referendo sobre una posible secesión. Este referendo se realizó en enero de 2011 otorgando una abrumadora mayoría de un 98,83 % a la opción independentista. Tras esos resultados, el gobierno sudanés de Omar al-Bashir aceptó la división del país, que se llevó a cabo el 9 de julio de 2011 cuando se proclamó oficialmente la República de Sudán del Sur. Los primeros años de independencia están marcados por los conflictos tribales entre varios grupos étnicos del país, causadas por rencillas derivadas de la escasez de recursos de la región. Desde 2013 la situación empeoró y surgió la Guerra civil de Sudán del Sur, que duró 6 años, hasta que el acuerdo de paz entre Salva Kiir y  Riek Machar, formaron un gobierno de unidad.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"Inicialmente el archipiélago recibió por parte de los españoles el nombre de la población epónima de los lucayos, siendo así llamado Islas Lucayas. 
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Los primeros habitantes de las islas Lucayas también fueron conocidos como los indios arahuacos, que se cree fueron los primeros pobladores de la isla.[4]​ Se considera que el nombre de ""Bahamas"" proviene de una deformación de la palabra en español bajamar, ya que muchos de los islotes de este archipiélago solo son avistables durante la marea baja. Otras explicaciones señalan que provendría de un término taíno que significaría ""La gran tierra del medio"", o de una derivación del nombre Guanahani, que fue el lugar donde Colón llegaría el 12 de octubre de 1492.[5]​
",<200 https://es.wikipedia.org/wiki/Bahamas>
"Las islas estuvieron ocupadas, desde al menos quinientos años antes de la llegada de los europeos, por un grupo de personas llamadas lucayos, descendientes de los aborígenes arahuacos, que vivían originalmente al norte de Sudamérica, en las islas del Caribe y en Florida. Se caracterizaban por tener una vida apacible y por vivir de la pesca y del cultivo del maíz.
",<200 https://es.wikipedia.org/wiki/Bahamas>
"En 1492 Cristóbal Colón desembarcó en la orilla de una pequeña isla, llamada Guanahani por los autóctonos. Colón le puso el nombre de San Salvador y reclamó la isla para España. Allí, Colón sometió a los lucayos[cita requerida] al trabajo de la búsqueda de oro. Se estima que 40,000[cita requerida] arahuacos perdieron la vida por resistirse a trabajar en esa empresa. La posterior desaparición de los arahuacos en tan solo veinticinco años, y la de otros pueblos, se debió en gran medida a ésta y a posteriores expediciones europeas a la región.
",<200 https://es.wikipedia.org/wiki/Bahamas>
